XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAINFALL,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,TAGAP_DRY,TAGAP_WET,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_FISH,LF_CROP,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,FP_WRK,FP_FEMWRK,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,LA_RICE1HA,LA_CULT1HA,MA_INDACT,MA_PROXROAD,SW_PROXRIV,SW_PONDS,FISHPRO
378304,1387275,15050704,Svay At,3,0.55390626,5,32.6,0,0,1626107.93699999,1663.525024,1258.341919,53791.98877,0,484,0.99177,596.591,48.78,0,482.421875,0,322.265625,0.77349367,13.671875,0,0,0,0,0,2,1.5,887.93103,0,6.703021198,208.0272918,109.8988518,0,0
282300,1498600,1020211,Preaek Chik,2,0.96617878,5,32.6,0,2845688.889,0,1950.19873,1710.622681,82711.99321,0,485,0.971545,605.556,0,0,469.3140794,0,202.166065,1.03928088,288.8086643,0,0,74.07407407,148.1481481,777.7777778,1.5,0,42.73504,0,0,161.5501359,1798.488115,10,0
288400,1502600,1060604,Neak Ta,3,-9999,5,31.2,0,406526.9842,0,2089.024902,939.046875,80040.11083,0,485,0.971545,691.667,0,0,345.3453453,0,12.01201201,0.147086752,0,0,0,128.2051282,94.01709402,777.7777778,0.8,0.9,22.38806,0,1.865671642,433.3206998,5258.346636,4,0
287100,1487300,1020608,Kouk Thnong Kandal,2,0.52750003,5,32.2,0,0,1219580.953,1859.153442,1168.845825,72871.14797,0,487,0.948,505.952,0,0,648.7455197,0,10.75268817,0.934853036,645.1612903,0,0,105.2631579,87.71929825,807.0175439,3,3.5,121.95122,243.90244,2.494686232,173.3806345,1980.290825,35,0
452291,1430004,6080505,Chi Youk,2,0.82343751,5,25,0,406526.9842,0,835.0180664,765.3278198,31673.28152,0,487,0.894942,635.359,113.445,96.55172414,368.9655172,62.06896552,175.862069,1.585804731,86.20689655,0,0,70,100,830,0.5,4,212.12121,0,0,376.548648,80913.89604,9,0
453887,1427470,6081201,Krasang Chrum Tboung,2,0.49375001,5,25.6,0,0,0,746.3250122,718.9818115,32024.10988,0,487,0.639731,632.479,0,8.064516129,1100.806452,0,96.77419355,1.096457743,262.0967742,0,0,0,0,0,1.8,3.5,702.38095,89.28571,0,95.28067866,80105.08637,21,0
382946,1387162,15050808,Bandoh Sandaek,2,-9999,5,32.2,0,0,0,1973.164429,1150.922363,49937.66418,0,488,0.898833,683.824,0,0,709.9697885,0,196.3746224,1.026470751,51.35951662,0,0,119.047619,134.9206349,746.031746,2,1,0,0,1.041666667,42.49920484,1717.799771,0,500
337986,1405684,2060304,Rumchek,2,0.49739584,5,29.2,0,0,2845688.889,1320.106201,967.0512695,49939.52171,0,490,0.914063,512.195,245.136,0,503.3557047,0,134.2281879,0.787472145,70.46979866,0,0,84.44444444,84.44444444,831.1111111,1,0,8.62069,163.7931,2.693965517,296.3961438,825.2297069,15,0
370434,1476087,17101007,Ta Chak,3,2.7208333,5,19.2,0,3252215.873,0,2247.379639,1276.827026,29165.05299,0,490,0.936759,505.882,296.578,19.60784314,741.8300654,19.60784314,71.89542484,0.587199726,16.33986928,0,0,194.1747573,310.6796117,495.1456311,1,1.5,432.43243,418.91892,0,117.7267095,70747.5138799999,0,0
414900,1382300,15030710,Srae Ruessei,2,-9999,5,30,0,406526.9842,0,2300.815186,1347.519531,34096.75525,0,495,0.787004,672.897,0,0,1022.83105,0,0,0.163554605,41.09589041,0,0,90.90909091,109.0909091,800,2,0,101.0101,878.78788,0,604.7972549,20600.84271,0,0
335093,1499853,17060903,Kouk Trom,2,2.00167251,5,23.2,406526.9842,2845688.889,0,3026.810303,3310.055908,49080.61284,0,495,1.161572,434.978,256.522,0,778.9855072,0,72.46376812,1.00386591,90.57971014,0,0,76.27118644,84.74576271,838.9830508,1,0,400,0,0,75.49618546,49442.9939299999,3,500
410318,1386811,15030101,Chrolorng,2,4.24196959,5,29.6,0,813053.9684,4878323.80999999,2230.389893,1669.616577,31546.15927,0,498,0.87218,622.642,0,38.585209,1395.498392,0,0,0.9140613,183.2797428,0,0,0,0,0,1,0,238.53211,0,1.146788991,137.7628379,21471.5243599999,0,0
463034,1355441,4030405,Ti Pram,3,3.70429683,5,31.6,0,0,1219580.953,1736.835205,3757.490723,42202.93475,0,499,0.78853,1000,0,0,953.1772575,173.9130435,284.2809365,1.510844444,56.85618729,0,0,176.056338,77.46478873,746.4788732,2,1.5,714.28571,0,0.446428571,286.1631257,25611.15377,0,0
458132,1355962,4061209,Phlov Veay,2,-9999,5,31.2,0,0,813053.9684,1500.050781,2338.297119,40151.8509899999,0,500,0.992032,647.799,0,0,1253.246753,220.7792208,347.4025974,1.181337517,3.246753247,0,0,134.9206349,253.968254,611.1111111,1.5,3,884.95575,0,0,261.8198683,22027.90208,0,0
336715,1496580,17060906,Tang Yu,2,3.22182155,5,23.2,1219580.953,4878323.80999999,0,1713.703613,1506.047607,45453.22808,0,501,1.096234,504.902,320.313,81.43322476,719.8697068,146.5798046,514.6579805,1.107789748,0,0,0,97.08737864,184.4660194,718.4466019,1,0,355.76923,0,0,18.16197402,50955.2903099999,0,65
304900,1507500,1040203,Prasat,2,0.59312499,5,28,813053.9684,1219580.953,0,1427.105591,858.1331787,71353.1428199999,0,504,0.953488,715.385,10.239,0,952.6462396,0,27.8551532,0.808521305,111.4206128,0,0,90.09009009,162.1621622,747.7477477,2,3,47.61905,876.19048,7.012117103,463.1824629,21616.3214999999,2,75
327500,1492700,1040412,Prasat,2,3.36127234,5,24.4,0,1626107.93699999,0,1226.636475,1294.334473,45938.30763,0,504,0.953488,715.385,10.239,228.4482759,732.7586207,323.2758621,38.79310345,1.422186192,159.4827586,0,0,0,0,0,2,3,47.61905,876.19048,2.5,409.4884692,41916.79626,2,0
439525,1377689,4010305,Dangkhau Mau,2,2.89244795,5,29.8,0,3252215.873,406526.9842,2521.13916,2518.991699,18767.6315,0,504,1.040486,663.043,102.222,0,1180.555556,173.6111111,107.6388889,1.318307213,246.5277778,0,0,60.34482759,224.137931,715.5172414,1.5,0,247.93388,0,0,635.0875089,30651.16196,0,0
469257,1413668,6020701,Prasat,2,6.4068141,5,28.6,0,5284850.79399999,0,1438.021729,1378.359009,28880.5054999999,0,504,0.953488,715.385,10.239,31.0880829,904.1450777,25.90673575,59.58549223,0.777794576,134.7150259,0,0,0,0,0,2,3,47.61905,876.19048,0,252.7438489,75467.3537499999,2,0
483739,1413637,6020903,Prasat,2,7.28312492,5,29.8,2845688.889,406526.9842,1626107.93699999,3757.603516,4139.432617,40901.22984,0,504,0.953488,715.385,10.239,0,844.3113772,0,302.3952096,1.06632678,65.86826347,0,0,0,0,0,2,3,47.61905,876.19048,0,88.61652571,82512.3246999999,2,0
460066,1424931,6080302,Prasat,2,1.01381171,5,26.6,0,3658742.858,0,697.7776489,787.0267334,32758.8374,0,504,0.953488,715.385,10.239,608.9466089,884.5598846,158.7301587,141.4141414,1.308203575,139.97114,0,0,0,0,0,2,3,47.61905,876.19048,0,499.8206267,81733.31216,2,0
429766,1450766,17040308,Prasat,2,1.1275202,5,22,0,1626107.93699999,0,870.8304443,768.7940674,36115.6701299999,0,504,0.953488,715.385,10.239,0,313.6246787,0,107.9691517,0.756190113,25.70694087,0,0,0,0,0,2,3,47.61905,876.19048,0,647.5311029,80669.6703899999,2,0
340939,1495959,17060910,Phlang,2,2.02670455,5,22.6,0,1626107.93699999,0,2535.003906,2685.92334,43633.52347,0,504,0.901887,650.246,0,0,876.8115942,0,14.49275362,0.375676036,86.95652174,0,0,52.63157895,122.8070175,824.5614035,1.2,0,267.85714,0,0,87.5170444,55182.57192,1,0
340835,1494867,17071105,Prasat,2,3.7176137,5,22.6,0,1219580.953,0,2398.42334,2100.919678,42603.0134899999,0,504,0.953488,715.385,10.239,0,983.3795014,0,0,0,0,0,0,0,0,0,2,3,47.61905,876.19048,0,460.3928133,54948.56429,2,20
341246,1495791,17071106,Phlang,2,2.12533784,5,22.6,0,2032634.921,0,2535.003906,2685.92334,43395.41399,0,504,0.901887,650.246,0,0,551.4705882,0,0,0.514653165,147.0588235,0,0,0,0,0,1.2,0,267.85714,0,0,295.9459212,55491.6310099999,1,0
363202,1483025,17071304,Prasat,2,7.43312502,5,20,0,1219580.953,0,2582.923584,2321.192383,31491.1918599999,0,504,0.953488,715.385,10.239,192.893401,661.5905245,109.9830795,203.0456853,1.645479063,54.14551607,0,0,0,0,0,2,3,47.61905,876.19048,0,383.5815746,67836.04905,2,100
415641,1459558,17041004,Yeang,2,0.66979164,5,20.6,0,2845688.889,406526.9842,1096.897217,1091.657471,45349.21183,0,505,1.02,428.571,137.821,0,606.8455134,0,0,0,0,0,0,103.0927835,123.7113402,773.1958763,1,0,120,300,0.490196078,181.7816182,81134.19831,2,0
381645,1383196,15050303,Lolork Sar,3,1.30418134,5,33.4,0,1219580.953,0,1481.172241,1602.194336,53293.7684599999,0,507,0.843636,804.688,0,55.04587156,553.5168196,12.2324159,327.2171254,1.431107423,152.9051988,0,0,0,0,0,2,0,766.35514,140.18692,4.886132205,417.7636801,1878.333831,3,0
290462,1493428,1021203,Krouch,2,0.71770835,5,31.2,0,0,813053.9684,2348.819336,1948.861084,73049.75277,0,508,1.330275,821.256,52.817,0,323.6245955,0,84.14239482,0.976609351,288.02589,0,0,172.4137931,137.9310345,689.6551724,1.5,2.5,350.42735,0,2.136752137,182.2671187,5296.328661,0,0
396800,1385000,15030310,Thlea M'am,2,-9999,5,31.2,0,5691377.77799999,0,2122.690918,1814.241211,40783.62692,0,509,1.036,447.917,13.761,0,918.9189189,0,220.0772201,0.706107477,23.16602317,0,0,131.7829457,108.5271318,759.6899225,3,0,805.08475,0,0,132.8449794,9472.212545,2,1
365370,1484334,17070511,Prey Kmeng,2,-9999,5,19.8,0,1219580.953,0,2001.052734,1936.720337,33534.2192,1000,510,0.917293,730.994,0,0,581.1688312,285.7142857,129.8701299,1.288226369,32.46753247,0,0,29.41176471,147.0588235,823.5294118,2.5,2.5,787.87879,0,0,53.80039494,70367.21991,0,0
459338,1423276,6080206,Sandan,2,1.05715728,5,26.6,0,5284850.79399999,0,721.9719238,716.3922729,30951.20347,0,511,0.921053,717.791,127.273,61.61971831,890.8450704,0,26.4084507,0.802602124,10.56338028,0,0,51.02040816,91.83673469,857.1428571,1.5,1,135.59322,50.84746,0.912256024,334.5378936,79932.1276199999,0,0
396916,1391466,15030606,Roluos Kandal,2,-9999,5,30,0,0,4471796.826,2305.891602,1954.38269,36194.53936,89.28571,511,0.799296,552.764,87.866,0,1097.972973,0,64.18918919,0.390343675,0,0,0,294.5736434,93.02325581,612.4031008,2,1,276.78571,0,0,298.4206894,14245.50523,0,0
425186,1448890,17040202,Sandan,2,1.47366071,5,22,0,4065269.842,0,894.6572266,962.5917969,33843.7250199999,0,511,0.921053,717.791,127.273,16.66666667,344.4444444,111.1111111,311.1111111,1.587166221,100,0,0,0,0,0,1.5,1,135.59322,50.84746,0,129.4058923,76498.62764,0,0
370241,1481192,17101302,Sandan,2,-9999,5,19.4,813053.9684,0,0,2858.51416,1401.744995,33138.90881,0,511,0.921053,717.791,127.273,0,193.5797665,0,72.95719844,0.699301394,7.782101167,0,0,0,0,0,1.5,1,135.59322,50.84746,2.276114025,0.16862308,72924.9538199999,0,0
394700,1395700,15020409,Dang Ou,2,2.73512507,5,29.4,0,2032634.921,0,1356.651489,1396.146484,35422.9078299999,0,513,0.858696,243.094,80.508,0,1027.777778,0,187.5,1.268797633,364.5833333,0,0,56.91056911,227.6422764,715.4471545,3,3.5,387.93103,34.48276,0,362.3028105,16048.52433,12,0
327900,1504500,1040812,Ta Siev,2,1.03359377,5,24,0,406526.9842,0,1333.607788,1130.308472,56133.92051,0,519,0.94382,445.783,115.702,0,837.4558304,123.6749117,378.0918728,1.455542369,226.1484099,0,0,105.2631579,140.3508772,754.3859649,2.8,0,336.13445,436.97479,0.525210084,182.5737853,42851.19449,1,0
388800,1398900,15020608,Ta Mao Leu,2,4.12355328,5,29.2,0,0,6097904.763,1137.469116,1315.133667,39064.32224,0,519,0.901099,212.56,257.261,97.4025974,649.3506494,0,146.1038961,1.113425906,217.5324675,0,0,136.7521368,111.1111111,752.1367521,1,1.5,271.92982,0,0,535.2512414,14829.98711,23,0
366300,1394700,15011016,Snay Toul,2,0.99222559,5,31.2,0,3252215.873,0,1866.333984,1437.622681,60754.0708099999,0,520,0.89781,267.857,51.643,0,901.459854,0,171.5328467,0.693231265,62.04379562,0,0,122.9508197,254.0983607,622.9508197,3,4,118.11024,0,0.492125984,157.0716184,292.0451834,6,0
380546,1389683,15021002,Spean,2,1.18601191,5,31.8,0,0,2845688.889,1124.376099,1129.33374,50636.57946,0,521,1.035156,572.289,252.708,0,1563.596491,0,94.29824561,0.837755957,0,0,0,111.1111111,222.2222222,666.6666667,0.3,0,221.23894,221.23894,1.428571429,72.95976597,3012.814971,0,12
424081,1445868,17040205,Srama,2,1.33209133,5,22.4,0,2845688.889,0,849.3249512,1015.755859,30813.13523,0,522,1.039063,710.059,264.286,0,496.9325153,0,79.75460123,0.747493575,24.5398773,0,0,18.69158879,37.38317757,943.9252336,1.4,2.4,531.25,93.75,22.27643924,32.47823314,73381.89612,0,0
415683,1383480,15030702,Doung,2,-9999,5,29.8,0,2845688.889,0,1973.796997,1225.189941,32748.5046399999,0,525,0.909091,689.655,6.689,0,1182.795699,0,161.2903226,0.882563295,0,0,0,200,53.33333333,746.6666667,2,0,0,144,0,488.7313511,22016.72381,0,0
398288,1382657,15031108,Choar Mkean,2,-9999,5,31.4,0,2845688.889,0,2007.990845,1912.427002,41591.0142399999,0,526,0.992424,610.039,0,0,865.8536585,0,8.130081301,0.686730308,256.097561,0,0,0,0,0,1.5,0,663.71681,0,0,455.7533263,9288.27488,0,1
394000,1395000,15020402,Boeng Kranh,2,5.10246706,5,29.6,0,2845688.889,406526.9842,1972.973511,2314.181152,36392.2329,0,528,0.92,776.398,18.519,0,1844.984802,0,109.4224924,1.010852807,91.18541033,0,0,31.00775194,240.3100775,728.6821705,2.5,3,368.85246,286.88525,0,152.6942007,15064.03701,0,58
387000,1391000,15020701,Boeng Kranh,2,-9999,5,31,0,406526.9842,0,1912.172729,1690.172607,44440.743,0,528,0.92,776.398,18.519,0,205.7416268,0,114.8325359,1.378652074,102.8708134,0,0,0,0,0,2.5,3,368.85246,286.88525,11.65091779,49.37753163,7213.966132,0,13
390500,1395400,15020810,Prey Srakum,2,1.14861107,5,30,0,813053.9684,1219580.953,1335.799438,1764.1521,39157.72482,0,531,0.95941,917.526,0,75.52870091,574.0181269,305.1359517,211.4803625,1.831437493,96.67673716,0,0,209.3023256,100.7751938,689.9224806,2,2,390.625,312.5,13.51210326,385.8476705,12831.96567,11,0
383821,1383543,15050606,Chhlang Kat,3,2.78411818,5,33.2,0,1219580.953,406526.9842,1562.625244,1629.164063,51352.1645399999,0,531,0.973978,322.314,107.266,0,838.0062305,0,68.53582555,0.605155788,0,0,0,46.97986577,154.3624161,798.6577181,1.5,0,229.00763,0,2.98155562,1022.611762,188.5526154,0,0
472072,1415607,6020711,San Kor Ka,2,0.49687499,5,28.4,0,406526.9842,0,1152.222778,1558.231079,32278.73655,0,532,0.934545,659.864,0,0,261.4942529,0,48.85057471,0.483523644,2.873563218,0,0,100,40,860,2.5,1.5,449.4382,179.77528,15.94564298,127.0067266,78419.7081699999,0,0
392592,1384703,15030311,Ta Kaev Kraom,2,-9999,5,31.8,0,5284850.79399999,813053.9684,2377.883789,1921.64502,43942.6380999999,0,533,0.952381,677.083,125.954,0,931.6770186,0,96.27329193,0.741096852,245.3416149,0,0,100.6711409,100.6711409,798.6577181,2.5,2,183.82353,0,0,73.92002905,6281.880114,0,0
419030,1458052,17041105,Thnal Dach,2,1.36849892,5,20.8,0,5691377.77799999,406526.9842,1315.488525,1165.233398,43325.75796,0,534,1.015094,794.595,115.108,0,1223.816356,0,64.56241033,0.855301218,215.2080344,0,0,144.0677966,211.8644068,644.0677966,1,0,0,0,0,72.15985281,81258.2634799999,2,0
404400,1386800,15030805,Doung Chuor,2,0.73147321,5,30,0,2845688.889,0,1050.11853,1653.10376,34598.9342899999,0,536,0.723473,677.632,0,0,767.5070028,0,168.0672269,0.470848254,0,0,0,121.4285714,100,778.5714286,2,2,248,0,1.5,477.1192539,16667.59634,0,3
284600,1483300,1020706,Monourom,2,-9999,5,32.8,0,0,4065269.842,1754.918091,1225.942627,73395.06097,0,537,1.041825,631.902,3.546,0,1093.841642,0,96.77419355,0.900165612,196.4809384,0,0,43.79562044,124.0875912,832.1167883,2.5,2.5,234.78261,234.78261,0,371.6257409,609.7632123,1,0
328500,1495900,1040406,Ampil,2,3.47248769,5,24,0,2032634.921,0,891.5528564,1222.199951,48194.76772,0,537,1.097656,508.13,40,0,772.3577236,0,0,0.657157761,447.1544715,0,0,84.11214953,149.5327103,766.3551402,0.5,0,90.90909,0,1.136363636,218.7064861,42745.39974,6,0
473902,1412416,6020710,Ampil,2,3.89429641,5,29.2,0,6097904.763,0,1094.272095,1203.699219,31809.3778999999,0,537,1.097656,508.13,40,0,832.7645051,0,0,0.715594028,47.78156997,0,0,0,0,0,0.5,0,90.90909,0,0,112.170576,76404.32752,6,0
456326,1428376,6081210,Ampil,2,1.25704789,5,25.6,0,2439161.90499999,0,772.0773315,921.9692383,34623.78409,0,537,1.097656,508.13,40,305.0108932,1130.718954,267.9738562,54.46623094,1.518836152,141.6122004,0,0,0,0,0,0.5,0,90.90909,0,0.411184211,391.7670722,82346.7752699999,6,117
388506,1394191,15020312,Bangkoul,2,1.68471289,5,30.4,0,406526.9842,2032634.921,1447.735474,1832.720215,41489.2116299999,0,537,0.897527,703.947,80.153,0,1165.680473,0,73.96449704,0.749996005,56.21301775,0,0,126.984127,253.968254,619.047619,3,2.5,436.09023,37.59398,2.936720197,394.1263666,10647.41443,7,95
329195,1495725,17060607,Ampil,2,2.72799206,5,24,0,2032634.921,0,1424.431885,1166.665405,47709.0032399999,0,537,1.097656,508.13,40,0,1535.087719,0,0,0.383662,0,0,0,0,0,0,0.5,0,90.90909,0,0.378787879,261.0731817,43443.33367,6,0
363149,1482577,17071303,Ampil,2,7.42217732,5,20,0,2439161.90499999,0,2448.241943,3015.548828,31054.7750799999,0,537,1.097656,508.13,40,0,965.3767821,0,126.2729124,0.853199103,75.35641548,0,0,0,0,0,0.5,0,90.90909,0,0,266.3766892,67548.28324,6,100
340580,1495212,17060911,Mean Chey,2,3.40037489,5,22.6,0,813053.9684,0,3409.743408,3018.525879,43002.14383,0,538,0.963504,921.053,19.737,77.48184019,820.8232446,375.3026634,53.26876513,1.484845731,142.8571429,0,0,33.55704698,140.9395973,825.5033557,2,3,513.76147,0,0,41.42247508,54836.8851799999,0,0
289200,1506600,1060607,Sala Krau,3,1.81763065,5,31.2,2845688.889,5691377.77799999,0,1590.72522,1015.421875,81932.8335499999,0,539,1.057252,650.888,0,0,725.8064516,0,48.38709677,0.233791659,0,0,0,97.56097561,130.0813008,772.3577236,0.8,0.2,384.61538,0,9.035110032,288.1505657,8761.641342,5,0
314000,1505300,1040610,Prey Moan,2,1.35355306,5,26.4,0,2032634.921,7724012.699,1279.942749,1095.478882,63948.1487199999,0,540,0.942446,554.217,58.824,0,912.7272727,0,0,0,0,0,0,104.7619048,161.9047619,733.3333333,1.5,0,26.78571,0,3.487355234,192.7153977,29450.76649,1,0
461640,1352669,4061109,Prey Moan,2,-9999,5,31.6,813053.9684,0,0,1578.115601,2192.724365,44327.58658,0,540,0.942446,554.217,58.824,0,812.1827411,180.2030457,441.6243655,1.2810554,50.76142132,0,0,0,0,0,1.5,0,26.78571,0,2.639079636,151.7753306,22769.26567,1,0
316000,1503200,1040310,Kantrab,2,0.73062503,5,26,0,2032634.921,0,1881.054443,1206.351196,61073.5553,0,541,0.932143,587.379,444.444,150.1501502,510.5105105,165.1651652,0,1.346165359,606.6066066,0,0,120.3703704,203.7037037,675.9259259,1,1,70,30,0,39.36831481,30921.5422399999,0,0
282900,1495700,1020205,Bang Bat Lech,2,0.85014206,5,32.8,0,2032634.921,0,2335.922607,1791.769287,80661.04596,0,543,0.932384,650.602,0,0,380.1169591,11.69590643,84.79532164,0.954028743,111.1111111,0,0,155.9633028,146.7889908,697.2477064,2.5,0,41.32231,495.86777,0,219.8272032,2561.920015,15,0
383071,1386839,15050811,Banteay Dei Kraom,2,-9999,5,32.2,0,0,0,1973.164429,1150.922363,50015.54458,0,546,0.94306,763.314,0,0,804.5977011,112.0689655,232.7586207,1.044249442,31.6091954,0,0,50.42016807,319.3277311,630.2521008,3,6,406.77966,0,1.059322034,101.0511496,1505.328196,0,0
287790,1489419,1020116,Ou Andoung Lech,2,-9999,5,31.6,0,0,1626107.93699999,2205.954346,1335.215942,73269.3295,0,547,0.981884,265.823,46.729,0,963.6363636,114.2857143,5.194805195,0.762061293,109.0909091,0,0,68.37606838,102.5641026,829.0598291,2.5,2.5,593.22034,0,3.58717623,211.8393243,2940.611429,20,0
444234,1370559,4010702,Kamprong,2,-9999,5,30.4,0,813053.9684,0,1632.440918,2237.209473,24340.2454599999,0,547,0.714734,769.231,0,0,912.0171674,0,2.145922747,0.125431813,21.45922747,0,0,96.2962963,192.5925926,711.1111111,1.5,2,714.28571,0,0,195.6852106,26314.43404,0,0
452394,1426076,6081206,Pey,2,4.38500834,5,25.6,0,4878323.80999999,0,903.7460327,890.7677612,30115.75907,0,547,0.939716,237.443,917.323,114.1975309,648.1481481,138.8888889,6.172839506,1.251835167,70.98765432,0,0,243.5897436,160.2564103,596.1538462,1,2,214.28571,0,0,362.4688139,78084.51016,12,0
293900,1468400,2020203,Tumneab,3,-9999,5,32.4,0,0,406526.9842,2765.637939,2157.217773,59697.41279,0,548,0.896194,611.465,121.951,0,297.2222222,0,211.1111111,1.065712501,158.3333333,0,0,65.93406593,0,0,2.5,3,100,0,9.397843022,187.8111404,1667.172938,4,0
459665,1357225,4061215,Chanlaoh Ren,2,6.24880934,5,31.4,0,0,3252215.873,1762.282227,2536.67334,39381.77917,0,548,0.802632,875.706,0,40.81632653,653.0612245,303.2069971,84.54810496,1.20875293,32.06997085,0,0,191.7808219,150.6849315,657.5342466,1.8,1.9,726.5625,15.625,3.051435829,201.0867577,24013.0953,0,500
387229,1391343,15020306,Sthani,2,0.56015623,5,31,0,406526.9842,0,1912.172729,1690.172607,44062.83215,0,549,0.97482,807.692,37.855,0,900,0,145.9459459,0.977334104,0,0,0,150.4424779,230.0884956,619.4690265,3,0,586.95652,54.34783,10.24197935,1.65780607,7622.903901,12,700
381400,1385800,15050701,Sthani,3,1.13839281,5,32.6,0,406526.9842,0,1030.313232,1268.810059,51981.46226,0,549,0.97482,807.692,37.855,0,233.8129496,60.25179856,62.05035971,1.29985143,19.78417266,0,0,0,0,0,3,0,586.95652,54.34783,2.742367636,275.8289559,174.5928569,12,0
376598,1385517,15010710,Dangkieb Kdam,2,1.28887057,5,33.6,0,0,2845688.889,2149.085205,1740.896118,56164.2597,0,550,1.02952,941.52,0,0,888.5630499,0,58.65102639,0.232216764,0,0,0,172.9323308,112.7819549,714.2857143,1.7,0,937.5,0,0,220.3569959,2399.371173,1,10
384333,1388436,15050802,Ou Ba Krang Kraom,2,1.16875005,5,32,0,406526.9842,0,1824.48645,1388.185059,48076.41202,0,550,0.870748,750,254.613,5.813953488,642.4418605,0,159.8837209,1.212737257,116.2790698,0,0,100.8403361,58.82352941,840.3361345,2.5,0,260.5042,0,1.050420168,11.09993365,3538.902507,0,0
427217,1448036,17040214,Kampong Snao Kaeut,2,0.85694444,5,22.2,0,2032634.921,0,1040.991577,913.4939575,33102.7394199999,0,550,1.04461,751.381,29.304,26.23906706,903.7900875,0,20.40816327,0.575207541,134.1107872,0,0,70.86614173,259.8425197,669.2913386,1,2,300.81301,0,0,427.8283263,76963.1854599999,0,0
398100,1470700,17090903,Ta Ei,2,0.79795259,5,18.8,0,2439161.90499999,0,964.8485107,938.9760742,49367.8351699999,0,550,0.929825,743.316,160.714,0,882.5301205,325.3012048,72.28915663,1.049896423,42.1686747,0,0,192.9824561,157.8947368,649.122807,1.5,0,97.08738,58.25243,1.82038835,208.7915983,82153.51411,1,0
295300,1508200,1040110,Ruessei Kandal,2,0.62791669,5,30,1626107.93699999,0,0,1529.127441,1066.271118,78478.62755,0,555,0.954225,513.661,0,13.15789474,826.3157895,0,0,0.395303215,92.10526316,0,0,126.984127,87.3015873,785.7142857,1,0,81.30081,0,10.17411273,375.6977405,14067.72473,0,0
393607,1397035,15020806,Trapeang Thma,2,1.88423288,5,29.4,0,406526.9842,0,1278.019409,1514.808594,35650.10401,0,555,0.900685,448.78,100.775,64.1025641,1056.410256,0,71.79487179,0.703720503,123.0769231,0,0,7.57575758,204.5454545,787.8787879,1.5,0,888.88889,0,0,302.042375,16136.76936,0,0
283100,1495700,1020206,Bang Bat Kaeut,2,0.69148707,5,32.8,0,1626107.93699999,0,2335.922607,1791.769287,80490.38394,0,556,0.923875,660.714,6.116,4.901960784,414.2156863,4.901960784,17.15686275,0.98794474,186.2745098,0,0,31.25,171.875,796.875,2,4.5,145.9854,474.45255,0,379.4998099,2368.022589,3,0
357400,1409600,15010511,Tuol Rokeang,2,1.29949677,3,28,0,0,4878323.80999999,1594.931274,1076.054199,44447.34126,0,557,1.040293,653.68,204.268,291.5451895,988.3381924,218.6588921,145.7725948,1.444673717,32.06997085,0,0,193.2773109,142.8571429,663.8655462,2.5,3.5,125,50,0,316.4217156,9928.821179,5,0
440691,1376279,4010301,Ta Pang,2,-9999,5,29.8,0,813053.9684,0,1583.134033,1765.18457,19618.76608,0,558,0.866221,532.407,13.378,0,988.8888889,483.3333333,19.44444444,1.079294328,52.77777778,0,0,50.50505051,40.4040404,909.0909091,2,0,74.07407,0,4.514515137,175.8203406,29973.1727299999,0,0
333700,1417000,2060605,Veal,2,3.06445313,5,27.6,0,0,2439161.90499999,1827.008057,1775.935791,40890.07396,0,560,0.944444,508.671,24.055,0,983.1460674,0,53.37078652,0.438052533,50.56179775,0,0,139.5348837,29.06976744,831.3953488,3,2.5,53.43511,38.16794,0.477099237,234.3212318,5728.199479,0,400
440396,1376394,4010303,Ou Rumchek,2,-9999,5,29.8,0,2032634.921,0,1868.653564,1824.638672,19615.7909599999,0,560,0.87291,776.596,161.049,0,1174.846626,337.4233129,27.60736196,0.805085411,9.202453988,0,0,166.0377358,154.7169811,679.245283,1.5,0,21.2766,0,8.526186473,115.1413053,29933.5896199999,0,1266
472723,1415395,6020704,Veal,2,3.40821767,5,28.8,0,813053.9684,0,1076.315674,1175.221802,32642.14831,0,560,0.944444,508.671,24.055,0,1003.072197,360.9831029,138.2488479,1.357164019,173.5791091,0,0,0,0,0,3,2.5,53.43511,38.16794,1.598158367,319.9124999,78515.25973,0,0
451729,1428036,6081215,Ou Rumchek,2,3.52749991,5,25,0,3252215.873,0,808.1656494,787.8129272,30284.72016,0,560,0.87291,776.596,161.049,304.3478261,1130.434783,413.0434783,213.0434783,1.639510763,110.8695652,0,0,0,0,0,1.5,0,21.2766,0,0,31.89783083,79225.6594599999,0,0
454830,1430637,6081304,Veal,2,0.55000001,5,25,0,813053.9684,0,1134.09375,1294.335327,34216.47086,0,560,0.944444,508.671,24.055,0,843.75,0,6.944444444,0.563553579,239.5833333,0,0,0,0,0,3,2.5,53.43511,38.16794,0,387.8648116,83176.7252299999,0,0
