XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_RICE,LF_VEGE,LF_LSC,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,RYLD_DANDW,RYLD_RANDI,LA_RICE1HA,LA_CULT1HA,INDAGRIM,A_IRRIC,A_IRRIR,A_IRRIP,A_IRRIW,MA_INDACT,MA_PROXROAD,TAGAP_DRY,TAGAP_WET,SW_PROXRIV,SW_PONDS,GW_DWELL,GW_BOREW,IRRI_SCH,IRRI_HEAD
281742,1501565,1060704,Phum Buon,3,0.71875,4,32.6,0,813053.9684,0,84818.7491299999,0,3099,0.635356,802.326,14.075,66.94781234,0,11.07,143.9114391,1.157360433,75.38218239,13.57466063,126.6968326,859.7285068,1.5,1.2,-1,0,571.42857,141.26984,1.850935746,0,0,0,0,7.524622502,167.7907783,1631.150391,1027.62439,70.49363247,0,0,0,0,No
414142,1386683,15030504,Phum Buon,2,3.08632469,5,29.4,0,0,3252215.873,30159.32539,0,3099,0.635356,802.326,14.075,0,0,11.07,188.9616464,0.442419198,10.28999065,0,0,0,1.5,1.2,0.9869,-1,571.42857,141.26984,0,0,0,0,0,1.578731247,2.52478355,2858.619141,2749.537354,24044.73717,0,0,1,0,Yes
372940,1465270,17100704,Phum Buon,3,6.64992046,4,19.6,0,0,406526.9842,24143.56965,0,3099,0.635356,802.326,14.075,1.992031873,0,11.07,13.94422311,0.493025827,0,0,0,0,1.5,1.2,0,0,571.42857,141.26984,0,0,0,0,0,6.918072837,474.4954232,2734.985596,3437.508545,65880.09517,0,0,0,0,No
375765,1472901,17100906,Spean Chreav,3,-9999,5,18.8,0,406526.9842,0,30750.37019,134.2155,3054,0.983117,768.159,0,94.1993059,3.966,38.176,235.4982647,1.100200484,4.957858205,152.2157996,96.33911368,751.4450867,2.5,3,-1,0,141.77694,56.71078,6.695213968,0.752,0,0,0,2.108788081,159.097888,1828.612427,1554.129761,74015.41954,0,0,4,863255.333029999,Yes
378524,1477022,17100104,Dak Pou,3,0.33750001,5,17.8,406526.9842,0,0,35510.8222899999,0,3009,0.878277,831.618,0,0,0,0,40.7371484,0.295439192,3.879728419,50.63291139,103.7974684,845.5696203,1,0,0.4211,-1,0,0,0,0.6364,0,0,0,34.89385027,52.7789853,1811.255005,541.5118408,78401.6362499999,0,0,6,0,No
372915,1469117,17100902,Phnum Kraom,3,10.01746368,5,19.4,0,8943593.652,0,26187.1753099999,0,2951,0.960797,766.957,0,131.3799622,0,0,39.69754253,1.173398108,18.90359168,174.5098039,172.5490196,652.9411765,0,3,-1,0,179.32489,0,13.68909949,0.752,0,0,0,0.13185654,364.7707896,4186.012207,3734.289795,69462.67759,0,200,0,0,Yes
363286,1396387,15010210,Khnach Romeas,2,0.60755211,5,31,0,0,1626107.93699999,58449.0588599999,0,2924,0.991826,674.569,27.967,694.7674419,265.596,0,120.6395349,1.298545713,53.77906977,41.66666667,97.75641026,860.5769231,2.5,0,-1,0,166.66667,78.94737,5.453488524,0.0243,0.0194,0,0,6.023991299,17.29089352,2149.025391,1310.418823,125.9338985,10,102,0,0,Yes
302400,1448300,2030906,Ang,3,-9999,5,33.6,0,0,2032634.921,49649.24433,0,2919,0.99658,475.524,10.778,159.4577147,1.937,16.785,235.6358941,1.032519601,33.57004519,37.83783784,234.2342342,727.9279279,2.5,2.5,-1,0,510.1626,489.8374,5.244283175,0.0295,0,0.0295,0,5.27250227,181.9493192,1561.101929,988.7962036,1076.55747,15,15,0,0,No
308800,1452800,2050203,Samraong Snao,2,1.78505433,5,32,0,0,3658742.858,42965.2393,1.49477,2903,1.015972,594.886,47.416,346.1918892,59.842,37.587,148.3679525,1.357386363,212.6607319,153.5947712,173.2026144,673.2026144,2.5,3,-0.9917,-1,672.64574,76.23318,9.077346565,0,0,0,0,5.300734664,1527.004568,2214.526367,1471.083252,5891.400661,4,0,0,0,No
303519,1506412,1040211,Chakkrei,2,-9999,5,28.4,406526.9842,2032634.921,0,71461.0556599999,0,2879,0.957172,883.721,100.302,646.7181467,56.467,53.571,81.56370656,1.064116587,122.5868726,47.47774481,255.1928783,697.3293769,2,0,-1,0,433.281,0,22.9254274,0,0,0,0,20.41206472,84.54298916,1692.375732,942.2290649,19904.09145,1,1,0,0,No
308300,1444600,2080901,Ou Dambang,2,1.55718279,5,32.6,0,0,4471796.826,44396.10012,0,2859,0.931757,722.565,1.299,308.5655315,19.608,192.466,143.4468524,1.269475151,54.69556244,75.85139319,229.1021672,695.0464396,2,0,-1,0,670.73171,87.10801,8.853256481,0,0,0,0,2.482419671,1032.696413,3143.418457,1743.487793,1091.767103,0,0,0,0,No
375550,1473225,17100904,Kakranh,3,-9999,5,18.8,0,1219580.953,0,30787.38285,0,2853,0.970304,828.306,0.768,153.4936999,6.3,45.819,112.2565865,1.0916682,0,126.5822785,25.3164557,848.1012658,2,3,-1,0,309.75143,0,0.191204589,0.752,0,0,0,10.9327419,158.0179713,1886.529419,1214.199829,74052.30284,0,0,3,977955.111638,Yes
382800,1386100,15050402,Peal Nheaek Pir,3,-9999,5,32.6,0,406526.9842,0,50658.2826799999,0,2838,0.950515,752.823,20.53,0,0,0,237.2116349,0.286835983,21.56469408,0,0,0,2,0,-1,0,486.29149,486.29149,2.217065289,0,0,0,0,48.43178343,41.60334508,1973.164917,1150.922485,762.640536,1,0,3,0,No
489828,1403705,6030102,Ballangk Khang Lech,3,2.48231912,5,31.6,0,0,1219580.953,43283.07557,0,2824,1.017143,781.707,0,387.0967742,18.817,0,179.5698925,1.031012236,33.33333333,0,0,0,0.5,0,-0.9816,1,625.87413,8.74126,4.536375551,0,0,0,0,8.975302247,87.23923776,1775.925049,2521.161865,78350.20922,18,27,0,0,Yes
293400,1469300,2020204,Ta Sei,3,0.88832718,5,32.6,0,0,4471796.826,60408.43957,0,2795,0.868316,812.702,27.071,597.0961887,58.076,15.729,48.3968542,0.945869135,112.522686,75.90759076,46.20462046,877.8877888,2.5,3.5,-0.8943,0.4706,48.44291,6.92042,30.01119149,0.0349,0,0,0.1128,0.108131488,505.8607365,1415.022461,1425.128052,1475.768066,12,0,0,4410039.15856,No
296000,1455300,2020302,Popeal Khae,2,0.64791668,5,33.6,0,0,7317485.71499999,55779.38193,0,2785,0.96542,605.785,64.807,828.7625418,61.538,0,343.812709,1.124370581,141.1371237,575.8928571,424.1071429,0,2.45,3.15,-1,0,55.29226,197.47235,35.87301197,0,0,0,0,6.209263569,451.0879502,2163.029541,1362.383789,620.9263128,3,0,0,0,No
299400,1449700,2020408,Popeal Khae,2,0.66250002,5,33.8,0,0,3252215.873,52507.70176,0,2785,0.96542,605.785,64.807,131.36289,61.538,0,460.591133,1.438180364,261.9047619,0,0,0,2.45,3.15,-1,0,55.29226,197.47235,5.714134571,0.0295,0,0.0295,0,36.6101203,50.9488222,1661.482178,1321.464355,7.68877802,3,0,0,0,No
318700,1453200,2080302,Svay Sa,2,1.15430427,5,29.2,0,0,8943593.652,33059.66636,0,2761,0.937544,748.344,25.709,778.5285285,63.966,394.456,123.1231231,1.066983312,92.34234234,68.85245902,142.6229508,788.5245902,1.8,0,-1,0,317.46032,379.18871,31.70313389,0,0,0,0,3.665119268,339.6008291,1668.835327,1285.728394,14281.76409,4,14,0,0,No
451557,1429956,6080506,Svay Sa,2,1.28472221,5,24.6,0,813053.9684,0,31005.00183,0,2761,0.937544,748.344,25.709,774.5327103,63.966,394.456,154.2056075,1.331348626,64.25233645,0,0,0,1.8,0,-0.7248,-0.2654,317.46032,379.18871,10.54850843,0,0,0,0,18.19121712,323.0111729,1137.981201,910.3327637,80312.85257,4,0,0,0,Yes
354078,1400104,15010804,Svay Sa,2,1.18210232,5,30.2,0,2439161.90499999,0,53633.83599,0,2761,0.937544,748.344,25.709,767.2955975,63.966,394.456,169.8113208,1.544681365,408.8050314,0,0,0,1.8,0,0.4178,0.1319,317.46032,379.18871,28.07537824,0.1986,0.1969,0,0,0,402.0059509,1818.220947,1018.371826,30.47923509,4,3,0,1104093.59795,Yes
405753,1384849,15030907,Svay Sa,2,-9999,5,30.2,813053.9684,2032634.921,0,35481.6670999999,0,2761,0.937544,748.344,25.709,691.8032787,63.966,394.456,55.73770492,0.781479351,0,0,0,0,1.8,0,-1,0,317.46032,379.18871,4.588357481,0,0,0,0,1.168224299,178.0818307,2148.478027,1927.499512,16629.44739,4,5,0,0,No
312580,1442139,2080905,Dambouk Khpos,2,0.49843749,5,31.2,0,0,4878323.80999999,40842.79114,0,2727,0.950644,673.768,38.358,613.6865342,5.519,0,72.84768212,0.700172182,80.02207506,0,1000,0,1,3,-1,0,42.63566,17.44186,16.12651728,0,0,0,0,0.756945322,479.4987377,2177.040527,1247.297607,3827.39401,4,21,0,0,No
307954,1451975,2050204,Samraong Ou Trea,2,2.42670465,5,32,0,0,1626107.93699999,43835.5365099999,0,2664,0.920692,738.437,0,651.3368984,40.642,0,175.4010695,1.043621601,73.26203209,58.71559633,288.0733945,653.2110092,2.5,3,-0.9917,-1,611.54446,56.16225,10.0653951,0,0,0,0,1.611296982,1215.982573,3201.607178,1537.446777,4718.616491,15,0,0,0,No
281482,1503036,1060702,Phum Muoy,3,-9999,5,32.6,0,813053.9684,0,85870.3349,0,2651,0.976883,736,75.567,13.66297983,0,0,119.06311,0.83844816,54.65191932,69.50672646,98.65470852,831.838565,1.5,0,-1,0,0,15.35088,0.219298246,0,0,0,0,10.85053971,339.9721962,2523.353516,553.2907715,1209.742144,0,0,0,0,No
413894,1389322,15030501,Phum Muoy,1,6.6979456,3,29.2,0,0,4065269.842,27783.60209,0,2651,0.976883,736,75.567,0,0,0,33.16749585,0.328746423,9.950248756,0,0,0,1.5,0,0.9869,-1,0,15.35088,0,0,0,0,0,5.536650104,157.9257394,1595.846924,2123.912598,25837.3043,0,0,0,0,Yes
372910,1465275,17100701,Phum Muoy,3,6.64992046,3,19.6,0,0,813053.9684,24119.65317,0,2651,0.976883,736,75.567,0,0,0,87.83783784,0.627609085,4.504504505,0,0,0,1.5,0,0,0,0,15.35088,0,0,0,0,0,1.063534661,445.4310898,2734.985596,3437.508545,65873.7112599999,0,0,0,0,No
286500,1497400,1020912,Kouk Svay,3,-9999,5,31.8,0,406526.9842,0,78543.8282,0,2634,1.013761,142.727,13.479,25.08474576,0,0,142.3728814,0.918142635,142.3728814,44.44444444,22.22222222,933.3333333,2,0,-0.9934,-1,5.12821,0,1.923592851,0,0,0,0,10.82849997,150.8300413,2520.544922,1954.043091,859.4091915,2,0,0,0,No
306300,1449900,2030404,Voat Rumduol,3,-9999,5,33,0,0,813053.9684,45613.59384,0,2600,1.042419,626.113,0,100.4107713,4.564,51.118,153.3546326,1.428736518,58.87722501,76.5391015,131.4475874,792.0133111,2,2,-1,0,0,0,3.411342986,0,0,0,0,22.32225949,31.95991761,3029.322021,719.7011108,2227.676212,15,16,0,0,No
487890,1405423,6030602,Stueng Saen,3,-9999,5,31.4,406526.9842,0,0,41797.9159399999,0,2561,0.991446,654.93,8.518,101.1302796,0,0,407.4955384,1.300931223,107.6740036,40.66543438,194.0850277,765.2495379,1,5,-1,0,56.71078,0,0.640131259,0,0,0,0,6.787766156,48.53070686,1603.653687,1639.412231,78396.1558599999,0,4,0,0,Yes
365100,1395900,15010201,Prey Phdau,2,0.73072916,5,30.6,0,2032634.921,0,59308.1914,0,2558,0.913239,496.2,93.531,948.6780715,7.879,26.061,167.962675,0.423433167,0,288,124,588,2.5,0,-0.9612,-1,142.04545,284.09091,24.4104759,0.131,0,0,0,0,50.89167087,2052.869873,1354.240234,673.6030751,0,13,0,0,Yes
488436,1406770,6030902,Achar Leak,3,1.13113844,5,31.4,2845688.889,0,0,42687.5954399999,0,2551,0.855273,823.096,49.374,19.46472019,6.691,12.774,186.1313869,0.938474783,22.50608273,59.60264901,121.4128035,818.9845475,1,0,0,0,134.16816,44.72272,0,0,0,0,0,12.06899149,6.09486941,1441.233154,1486.381104,79783.3219899999,0,181,0,0,Yes
405395,1463133,17110208,Kouk Mon,2,1.13119316,5,19.8,0,2845688.889,0,51684.71364,0,2542,1.036859,658.73,0,719.1637631,142.16,0,63.41463415,1.163562979,211.8466899,59.77011494,66.66666667,873.5632184,2.5,0,-1,0,715.85903,0,8.202117128,0,0,0,0,0.466174885,426.7714713,888.4817505,943.9251709,79035.94258,1,235,0,0,No
307014,1451879,2050202,Kampong Sambuor,2,-9999,5,32.4,0,0,406526.9842,44778.60852,0,2516,0.836496,632.411,195.07,227.2727273,0,64.263,489.8119122,1.47394377,295.4545455,25.3164557,259.4936709,715.1898734,2,0,-0.9917,-1,232.90203,7.39372,0.554528651,0,0,0,0,5.543248462,558.3942386,2105.618408,938.2337646,3933.986367,0,1,0,0,No
390249,1393827,15020801,Kampong Sambuor,2,1.23226106,5,30.2,0,1626107.93699999,0,40183.38291,0,2516,0.836496,632.411,195.07,671.875,0,64.263,89.84375,0.782776519,117.1875,0,0,0,2,0,-0.8979,-1,232.90203,7.39372,22.10944573,0.1832,0.0108,0.0079,0,1.470588235,3.55535307,1375.616821,1693.507813,11495.27908,0,0,0,0,Yes
342700,1405600,2060306,Kalaom Phluk,2,0.59352136,5,29.2,0,0,5691377.77799999,48932.86265,0,2511,0.921194,703.704,0,454.9520767,0,0,12.14057508,0.1390255,1.277955272,125.2173913,213.9130435,660.8695652,1.5,0,-1,0,0,0,45.9469632,0,0,0,0,4.94007745,59.83638226,1361.970459,1131.542603,160.437112,45,0,0,0,No
292726,1489545,1020401,Kouk Ballangk,2,1.69935548,5,31,0,0,3658742.858,69067.40106,0,2499,1.143225,633.245,0,274.3705617,0,3.873,3.227888961,0.722458027,136.2169141,94.48818898,125.984252,779.5275591,2,2.5,-0.9639,-1,64.77733,0,16.00847138,0,0,0,0,0,296.7637584,1727.378296,1539.900879,7828.482496,70,0,0,0,No
293700,1466600,2020102,Paoy Yong,3,0.82499999,5,32.8,0,0,1626107.93699999,59474.6896399999,0,2490,0.959087,771.887,30.435,351.1141121,13.504,0,185.6853477,1.222516021,301.1478731,76.40067912,334.4651952,589.1341256,2.5,3.5,-0.8141,-1,199.65278,130.20833,16.06297601,0.7354,0,0,0,10.73800843,611.4542999,2534.168945,1013.862915,936.5835471,121,51,0,1363346.82158,No
298400,1449400,2020407,Hai San,2,0.78272057,5,34.2,0,0,1219580.953,53528.0619599999,0,2461,1.047421,717.185,15.328,182.320442,22.099,0,209.3308778,1.21231995,115.4082259,129.3532338,341.6252073,529.0215589,2.5,3.5,-0.8417,-1,31.80212,26.50177,19.39752143,0.5,0,0.0068,0,3.488468543,267.2556752,1375.833862,1425.914185,435.7470432,0,5,0,0,No
305600,1449200,2030308,Rotanak,3,-9999,5,33.2,0,0,0,46373.7103799999,0,2449,0.992677,496.829,40.467,0,0,0,84.27672956,0.58324321,16.35220126,74.15730337,173.0337079,752.8089888,2,0,-1,0,2.1978,0,0,0,0,0,0,10.03164495,85.8444584,1958.150391,493.7788696,1345.164166,2,0,0,0,No
293400,1468200,2020202,Kouk Trab,3,-9999,5,32.6,0,0,1219580.953,60133.5362699999,0,2439,0.934179,682.889,84.435,76.28524046,72.968,72.968,7.462686567,1.247264133,128.5240464,44.97354497,66.13756614,888.8888889,2.5,3,-0.8943,0.4706,134.61538,0,32.24086549,0.0349,0,0,0.1128,9.816109907,276.261044,2765.637939,2157.217773,1129.638606,10,0,0,734127.655223999,No
317448,1438849,2080506,Srah Kaev,2,1.65928304,5,30,0,0,8537066.66799999,37379.49109,0,2437,1.041039,531.603,87.511,521.021021,6.006,6.006,134.3843844,0.97792302,83.33333333,112.2244489,316.6332665,571.1422846,2,3,-0.991,-1,452.75591,0,28.24226362,0,0,0,0,6.604036049,137.3668019,2063.930908,1441.211426,7784.811641,3,25,0,0,No
445876,1368972,4010601,Srah Kaev,2,0.57968748,5,30.4,0,1626107.93699999,0,25758.63997,0,2437,1.041039,531.603,87.511,495.1724138,6.006,6.006,126.8965517,1.625682448,82.75862069,0,0,0,2,3,-0.634,0.2903,452.75591,0,17.54914757,0.0607,0,0,0,7.39251443,229.14574,1282.465332,1610.379883,25244.7121,3,113,0,0,No
309300,1446600,2080102,Beng,3,-9999,5,32.2,0,0,1626107.93699999,43043.59833,0,2423,0.912391,515.084,58.559,55.75669804,269.37,176.684,322.9543809,1.137276142,812.4547429,323.2323232,212.1212121,464.6464646,2,3,-1,0,73.78641,130.09709,3.417830448,0,0,0,0,17.41911084,207.9750472,3939.683594,1694.292603,2883.244318,40,25,0,0,No
408400,1387000,15030903,Beng,2,3.38162494,5,29.6,0,1626107.93699999,2032634.921,32281.40652,0,2423,0.912391,515.084,58.559,955.8498896,269.37,176.684,143.4878587,0.706555792,0,0,0,0,2,3,-1,0,73.78641,130.09709,8.864312877,0,0,0,0,1.329787234,530.7992365,2018.681274,1774.032959,20034.1483599999,40,13,2,1043123.61166,Yes
424179,1445280,17040209,Beng,2,1.22012496,5,22.4,0,1626107.93699999,0,30224.39315,0,2423,0.912391,515.084,58.559,522,269.37,176.684,18,0.576398334,16,0,0,0,2,3,-0.7059,-1,73.78641,130.09709,2.015651405,0,0,0,0,0,376.7383578,849.3249512,1015.755859,72956.06252,40,0,0,1429829.04541,No
424290,1456091,17040513,Beng,2,1.19665182,5,21.2,0,5691377.77799999,0,41034.88147,0,2423,0.912391,515.084,58.559,941.6846652,269.37,176.684,0,0,0,0,0,0,2,3,-0.8824,1,73.78641,130.09709,10.47079599,0.0394,0,0,0,0,361.0819428,1105.841431,1324.800903,82092.71072,40,45,0,5358353.92771,Yes
329154,1503750,17060204,Ou Thkov,3,0.56187499,5,24,0,0,0,54928.15625,0,2423,0.930677,591.932,25.686,401.6172507,134.185,552.716,61.99460916,0.686563018,53.9083558,8.69565217,43.47826087,947.826087,1.5,0,-1,0,256.917,181.81818,2.564102564,0,0,0,0,1.808917928,448.7057379,1635.638062,1253.911499,43961.36974,1,0,0,0,Yes
402046,1463888,17110313,Beng,2,0.6739158,5,19.4,0,3252215.873,0,51313.99517,0,2423,0.912391,515.084,58.559,1055.876686,269.37,176.684,614.6435453,0.844616651,0,0,0,0,2,3,-0.4332,-1,73.78641,130.09709,12.96389934,0,0,0,0,1.619170984,390.7557454,934.4591675,837.4451904,77961.6775599999,40,24,0,0,No
465502,1355648,4030102,Phsar Chhnang,3,8.64687538,5,31.8,0,0,406526.9842,42984.5384399999,0,2412,0.902208,599.206,0,238.1646031,13.11,243.991,198.8346686,1.607296713,31.31828114,31.89066059,150.3416856,817.7676538,0,2.5,0.9284,-0.7143,6.92841,80.83141,1.154734411,0,0,0,0,60.58522486,425.2791126,2558.413086,3395.418945,27640.28421,0,2,0,0,No
372977,1474952,17100202,Kantrak,3,2.43014693,5,19,0,2032634.921,0,30041.71415,0,2374,1.048318,562.099,102.787,457.1823204,25.552,7.597,37.98342541,0.974722942,5.524861878,125.9259259,167.9012346,706.1728395,1.5,2.5,-0.2857,0.68,733.13783,0,22.01407261,0,0.5556,0,0,1.749482669,125.115556,1414.448486,1171.388428,72514.50212,0,5,1,1921387.99457,Yes
304100,1446700,2030805,Damnak Luong,3,0.49687499,5,33.6,0,0,1626107.93699999,48165.6203699999,0,2365,1.04408,632.238,30.957,563.8297872,60.284,43.972,297.1631206,1.16333379,111.3475177,98.21428571,91.51785714,810.2678571,2.5,0,-1,0,431.92488,431.92488,9.086864463,0,0,0,0,10.82327689,22.69973161,2286.312744,1034.565796,184.3008943,3,40,0,513376.291963,No
321766,1433550,2080605,Os Tuk,2,3.19455743,5,29.4,0,0,7317485.71499999,36123.7504699999,0,2364,1.027444,569.704,177.861,592.4170616,27.646,148.499,26.06635071,0.878856035,17.37756714,216.2162162,104.2471042,679.5366795,2.5,2.5,0,0,144.50867,21.19461,63.80507651,0,0,0,0,0.758169179,851.2228689,1934.512451,1102.30127,11604.53018,0,0,0,6961234.60515,No
295600,1459000,2020303,Veal Trea,2,0.9984048,5,33.4,0,0,10163174.6,56406.7941199999,0,2351,1.028473,588.993,0,773.9130435,0,88.963,24.74916388,1.016697364,58.86287625,88.81578947,177.6315789,733.5526316,1.5,3,-1,0,146.19883,0,56.22754569,0,0,0,0,0,352.1305934,1722.00415,1274.353271,572.8513748,55,0,0,9920235.32719,No
469830,1415589,6020712,San Kor Kha,2,1.4267422,5,28.4,0,6504431.747,0,30594.00584,0,2346,0.973087,802.542,22.894,818.7599364,8.744,4.769,55.64387917,0.738338471,88.23529412,93.36099585,143.153527,763.4854772,1.5,3,-0.8207,-0.8362,111.35857,0,21.49966315,0.0096,0.0034,0,0,5.54794651,411.6916485,1041.893188,1170.134888,77453.3573299999,0,92,0,4564067.7493,No
307200,1451100,2050205,Samraong Ta Kok,2,-9999,5,32.4,0,0,813053.9684,44631.14261,0,2341,0.945968,835.425,44.084,595.1929159,94.877,47.438,309.9304238,1.248104884,186.5907653,125.9541985,175.5725191,698.4732824,2,3.5,-0.9917,-1,685.12111,86.50519,5.904741419,0,0,0,0,3.276444029,195.8783013,3522.391113,1333.89978,3595.561977,20,0,0,0,No
492381,1398415,6031009,Puk Yuk,3,1.60171127,5,32.2,0,2032634.921,406526.9842,45039.79782,0,2335,0.768939,679.952,251.843,1256.455922,49.866,0,189.6705254,0.694173149,20.48085485,41.42011834,61.14398422,897.4358974,1,2.5,-0.9741,1,180.39216,0,14.69518078,0,0,0,0,3.829512887,304.6056783,1193.963867,1863.731934,76133.2843799999,0,72,0,0,Yes
310700,1445900,2080106,Chumnik,3,-9999,5,31.6,0,0,2439161.90499999,41788.1194899999,0,2326,0.9335,701.207,47.575,592.0863309,44.604,61.871,109.352518,1.118719558,103.5971223,197.1544715,148.3739837,654.4715447,2.5,3,-1,0,233.62445,69.869,34.17492181,0,0,0,0,8.275733143,931.7053188,3331.559326,1329.235962,3819.767993,6,0,0,0,No
474173,1372411,4040103,Ae Lech,2,6.3773346,5,31.6,813053.9684,0,4065269.842,34749.59599,0,2321,0.970289,407.407,180.905,910.6047327,0,42.068,56.09114812,1.091638196,21.03418054,0,0,0,2,2.5,0.0455,-0.9798,104.74308,122.52964,1.383399209,0,0,0,0,0,286.7694402,3039.983643,2442.888184,44888.4141099999,0,19,0,0,No
307400,1453300,2050101,Preaek Ta Chraeng,2,-9999,5,31.8,0,0,813053.9684,44357.7640899999,0,2309,0.903545,677.741,4.598,279.5226131,0,33.92,317.839196,1.406369169,75.37688442,110.2040816,167.3469388,722.4489796,2.5,3.5,-1,0,523.13883,12.07243,3.781293535,0,0,0,0,16.99709995,83.70100243,2105.61792,938.2337036,5246.478277,0,13,0,0,No
376630,1476506,17100212,Mondol Muoy,3,-9999,5,18,406526.9842,406526.9842,0,33754.9096599999,0,2308,1,783.172,0,0,0,0,89.28571429,0,0,0,0,0,0,0,0.4211,-1,0,0,0,0.6364,0,0,0,18.97611713,103.8021137,1514.472168,441.8091125,76476.8201399999,0,0,2,0,No
413915,1388851,15030505,Phum Pram,1,2.02008343,3,29.2,0,0,3252215.873,28212.6315,0,2296,1.057348,181.937,626.382,0,0,0,0.636942675,0.049727827,6.369426752,37.73584906,188.6792453,773.5849057,2,0,0.9869,-1,0,0,0,0,0,0,0,0.554323725,143.0841446,1595.846924,2123.912598,25568.0524399999,0,0,0,0,Yes
372941,1466124,17100705,Phum Pram,3,17.33239555,2,19.6,0,2845688.889,3658742.858,24565.55438,0,2296,1.057348,181.937,626.382,0,0,0,52.17391304,0.520497959,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.618811881,382.236607,5203.458984,6572.307129,66675.27326,0,0,0,0,Yes
281047,1501811,1060501,Saesen,3,0.68794644,5,32.6,0,1626107.93699999,0,85531.50886,0,2279,0.988656,601.542,0,1.948051948,0,0,72.07792208,0.755386913,61.68831169,67.76859504,188.4297521,743.8016529,2,1.5,-1,0,2.01207,0,0.987835514,0,0,0,0,4.898597982,37.64855515,2012.334106,1304.970703,70.42638836,0,0,0,0,No
354900,1463400,2050703,Anlong Ta Uor,1,2.33328414,3,21.8,0,0,2845688.889,10208.62097,0,2276,0.906198,640.103,380.667,0,0,0,12.80227596,0.082983125,0,270.6766917,105.2631579,624.0601504,0,0,0,0,0,0,0,0,0,0,0,3.426886898,205.8368235,5265.501953,4343.969727,51185.87576,0,0,0,0,No
307480,1452179,2050201,Samraong Knong,2,-9999,5,32.4,0,0,406526.9842,44301.7628899999,0,2259,0.97465,671.275,13.193,221.1336599,20.294,81.875,89.57312806,1.273799444,66.48005598,31.74603175,208.61678,759.6371882,0,0,-0.9917,-1,465.67718,116.88312,3.090457187,0,0,0,0,1.106815566,799.9124849,2105.618408,938.2337646,4479.973468,4,4,0,0,No
330700,1411900,2060107,Kansai Banteay,2,-9999,5,28.2,0,0,406526.9842,46792.70885,0,2259,0.940722,715.093,67.847,59.89583333,0,0,282.1180556,0.945106859,271.7013889,107.505071,160.2434077,732.2515213,1,0,-1,0,6.80272,0,5.332285154,0,0,0,0,16.54431823,147.2212124,3052.993896,1326.924927,110.7360007,2,0,0,0,Yes
464074,1353380,4030303,Mong Barang,3,-9999,5,31.6,406526.9842,0,0,44502.54948,0,2254,0.856672,574.416,8.489,19.88071571,0,1.325,262.4254473,1.114697425,49.70178926,98.50107066,145.6102784,755.888651,2.4,3.2,0.9284,-0.7143,20.04454,11.13586,0.222717149,0,0,0,0,12.04960904,143.9780135,1610.436646,3145.677002,25093.9885499999,0,125,0,0,Yes
289814,1489522,1020118,Ou Andoung Kaeut,2,0.58354169,5,31.8,0,0,6097904.763,71560.6585599999,0,2253,1.113508,391.863,25.591,201.1494253,1.642,0,145.320197,1.390909764,165.8456486,150.6849315,41.09589041,808.2191781,2,2,-0.9939,1,228.26087,21.73913,14.69433448,0,0,0,0,0.27173913,3.07261289,2085.254395,1411.442383,4950.290581,380,0,0,0,No
487164,1406066,6030803,Prey Ta Hu,3,0.86732954,5,31.4,1626107.93699999,0,406526.9842,41269.48906,0,2233,1.086916,812.859,16.57,220.1767305,24.3,116.348,94.2562592,1.296875625,29.455081,120.5357143,165.1785714,714.2857143,2,3,-0.7436,-1,236.2949,0,2.504882747,0,0,0,0,0,226.0421887,1226.124634,1333.126831,78434.9265199999,5,434,0,0,Yes
464810,1352430,4030201,Srae Pring,3,10.87703419,5,31.6,813053.9684,0,2032634.921,45659.5298899999,0,2219,0.924545,788.538,0,143.6597111,19.262,78.652,791.3322632,1.077216469,33.70786517,25.64102564,435.8974359,538.4615385,3,7,0.9284,-0.7143,45.75163,58.82353,1.74291939,0,0,0,0,3.772231025,703.8812236,1880.921387,3427.237549,25004.28429,0,97,0,0,Yes
