XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_CROP,LF_FISH,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,LAT_NOIMPR,LAT_IMPR,WA_NEAR,WA_WITHIN,WS_PUR,WS_WELL,WS_POND,WS_RIV,WS_RAINS,WT_FILT,WT_BOIL,WT_CHLTT,WT_SOLTT,MA_INDACT,MA_PROXROAD,WA_AWAY,WS_UNSAFE,WT_UNTREAT
463496,1355269,4030406,Ti Prammuoy,3,2.5958333,5,31.6,598,0.738372,774.51,0,197.8021978,0,156.5934066,637.3626374,1.173206034,82.41758242,279.0697674,122.0930233,598.8372093,452.05479,280.82192,374,517,47.9452054795,931.5068493151,0,0,20.5479452055,136.9863013699,616.4383561644,0,0,0.428082192,143.6047899,109,0,247
312100,1486200,1040316,Kampong Krasang,2,1.63863385,3,27.4,599,1.087108,309.701,0,90,46.66666667,3.333333333,133.3333333,1.363789395,80,106.3829787,198.5815603,695.035461,1000,0,126,115,0,0,1000,0,0,55.5555555556,238.0952380952,0,0,0,229.0932699,759,1000,706
366700,1405500,15010409,Kaoh Khsach,2,2.65049481,5,28.8,599,1.023649,638.037,0,982.1428571,127.5510204,153.0612245,35.71428571,1.19175033,0,0,0,0,65.78947,65.78947,687,0,0,65.7894736842,6.5789473684,927.6315789474,0,197.3684210526,263.1578947368,0,65.7894736842,1.644736842,165.503442,313,934,474
405607,1448298,17110408,Chey Chet,1,0.60624999,5,21.4,600,1.090592,493.927,78.838,64.51612903,1412.903226,0,0,0.254837622,22.58064516,0,0,0,37.73585,37.73585,82,0,0,0,1000,0,0,735.8490566038,84.9056603774,0,0,0,612.5815501,918,1000,179
487952,1404979,6030207,Phum Ti Prampir,3,-9999,5,31.4,602,0.797015,828.571,9.146,0,0,0,219.2771084,0.392674467,33.73493976,0,0,0,863.30935,863.30935,25,276,1000,0,0,0,0,0,0,0,0,2.8308619,2.78322608,613,0,1000
489540,1413402,6020917,Lvey,2,1.92124999,5,30.6,603,1.030303,608.889,327.645,823.8482385,0,0,62.33062331,0.516098239,78.59078591,64.28571429,278.5714286,657.1428571,7.40741,7.40741,93,617,0,1000,0,0,0,600,7.4074074074,0,0,0.925925926,121.8147926,290,0,393
366600,1400400,15010110,Boeng Chhuk,2,3.79606223,4,29.6,604,0.929712,604.396,45.455,1388.324873,0,35.53299492,71.06598985,0.674504357,256.3451777,79.71014493,173.9130435,746.3768116,441.86047,54.26357,143,25,0,434.1085271318,472.8682170543,93.023255814,0,0,193.7984496124,0,0,2.42248062,448.1082583,832,566,806
390200,1392600,15020114,Boeng Chhuk,2,2.78478622,5,30.4,604,0.929712,604.396,45.455,1258.77193,43.85964912,78.94736842,245.6140351,1.221232013,0,0,0,0,441.86047,54.26357,1000,0,0,0,0,790.6976744186,0,348.8372093023,232.5581395349,0,0,1.225490196,495.002105,0,791,419
390000,1392700,15020317,Boeng Chhuk,2,0.78828126,5,30.4,604,0.929712,604.396,45.455,1131.764706,4.705882353,0,127.0588235,0.624290563,21.17647059,0,0,0,441.86047,54.26357,788,66,0,0,116.2790697674,NA,7.7519379845,906.976744186,162.7906976744,0,0,0,274.7268051,146,116,NA
387757,1397874,15020604,Saen Chey,2,0.86419272,5,29.4,604,0.8875,594.34,0,1735.694823,0,0,0,0,0,64.51612903,177.4193548,758.0645161,483.33333,483.33333,112,9,0,500,500,0,0,541.6666666667,208.3333333333,0,0,0,269.1076254,869,500,250
329010,1499495,17060303,Ou Kralanh,2,2.46603084,5,24,604,0.986842,567.251,38.961,1441.860465,0,0,5.167958656,0.600230645,38.75968992,0,91.60305344,0,117.1875,117.1875,527,364,0,117.1875,234.375,648.4375,0,195.3125,156.25,23.4375,0,3.051435829,108.232307,109,883,625
282500,1496900,1020208,Bat Trang Thum Lech,2,1.04109967,5,32.6,606,1.013289,831.633,24.845,690.5370844,0,0,7.672634271,0.424365131,97.18670077,82.70676692,225.5639098,691.7293233,335.57047,134.22819,912,0,0,0,0,1000,0,0,134.2281879195,0,0,0,64.625946,88,1000,866
376963,1394011,15010709,Pnov,2,1.32627547,5,31,606,0.92381,468.354,25.926,909.0909091,1.893939394,28.40909091,35.98484848,0.77795702,166.6666667,38.46153846,323.0769231,638.4615385,126.98413,0,337,281,0,NA,0,0,0,357.1428571429,222.2222222222,0,0,0,202.3007996,377,0,421
382971,1383799,15050607,Stueng Touch,3,2.39759612,5,33,606,1.061224,532.051,553.846,885.1174935,0,0,120.1044386,0.365888683,0,41.09589041,178.0821918,780.8219178,204.37956,72.9927,142,649,729.9270072993,0,248.1751824818,0,0,0,423.3576642336,408.7591240876,0,2.936491076,145.2367146,201,248,168
371403,1476306,17100801,Pnov,3,-9999,5,19.2,606,0.92381,468.354,25.926,586.6388309,0,0,152.4008351,0.508898039,0,0,0,0,126.98413,0,440,553,0,NA,0,0,0,198.4126984127,539.6825396825,0,0,0,519.7523096,6,0,262
448738,1435327,6080405,Neang Sa Lngeach,2,6.74526358,5,24.2,607,0.839394,543.379,50.676,714.2857143,164.8351648,71.42857143,2.747252747,1.378808682,68.68131868,125,75,800,86.95652,0,588,395,0,434.7826086957,130.4347826087,86.9565217391,347.8260869565,930.4347826087,69.5652173913,0,0,1.84037737,167.6192137,18,217,0
448244,1435815,6080909,Neang Sa Lngeach,2,9.24736214,5,24.2,607,0.839394,543.379,50.676,651.7857143,303.5714286,0,50.5952381,0.953174399,53.57142857,0,0,0,86.95652,0,543,358,0,895.652173913,0,0,0,721.7391304348,173.9130434783,0,0,0,171.2158993,99,0,104
305978,1505498,1040605,Snay,2,1.52551723,4,27.6,615,1.003257,617.857,37.736,1196.825397,0,0,361.9047619,0.82669808,0,89.43089431,121.9512195,788.6178862,267.24138,267.24138,253,0,0,732.7586206897,0,267.2413793103,0,439.6551724138,560.3448275862,0,0,0,927.7042963,737,267,0
442835,1374244,4010405,Kansaeng,2,-9999,5,30.4,615,0.921875,574.85,0,976.8041237,10.30927835,206.185567,141.7525773,1.083437019,61.8556701,68.96551724,42.4403183,888.5941645,555.55556,555.55556,699,118,0,1000,0,0,0,549.0196078431,32.6797385621,0,0,0,46.67287364,170,0,418
374439,1389867,15010701,Snam Preah,2,0.54198366,5,32.4,615,0.996753,667.984,33.835,1137.614679,0,0,0,0.329782656,0,150,121.4285714,728.5714286,118.42105,118.42105,400,177,0,921.0526315789,13.1578947368,0,65.7894736842,118.4210526316,592.1052631579,144.7368421053,131.5789473684,0.411184211,18.92026628,415,13,13
421014,1457455,17041107,Kansaeng,2,1.15084982,5,20.8,615,0.921875,574.85,0,276.2645914,0,134.7276265,81.22568093,1.583576305,97.27626459,0,0,0,555.55556,555.55556,353,406,0,NA,0,0,0,32.6797385621,39.2156862745,32.6797385621,32.6797385621,0.156641604,487.1047876,241,0,863
440401,1444963,17040712,Ta Nguon,2,1.23313677,5,23,616,0.806452,451.282,157.729,658.4022039,0,0,275.4820937,1.033055856,666.6666667,83.96946565,198.4732824,717.5572519,124.03101,124.03101,667,286,0,1000,0,0,0,0,240.3100775194,0,0,0,502.3717397,48,0,760
452980,1369152,4010502,Kaoh Ta Mouv,1,7.57986498,3,30.8,617,1.056667,661.616,69.767,985.1485149,514.8514851,0,51.98019802,1.338644203,74.25742574,0,0,0,1000,0,990,5,0,321.4285714286,0,678.5714285714,0,428.5714285714,214.2857142857,357.1428571429,0,0,431.5931031,0,679,0
292300,1493100,1021206,Ta Chan,2,1.95065403,5,30.8,618,0.955696,763.158,73.077,615.8357771,0,0,5.865102639,0.72019218,592.3753666,179.6407186,77.84431138,742.5149701,418.43972,418.43972,8,517,0,14.1843971631,971.6312056738,0,14.1843971631,0,163.1205673759,0,163.1205673759,0,51.14908921,475,972,674
445187,1368924,4010705,Chumteav Botrei,2,-9999,5,30.4,618,1.046358,661.111,0,1000,0,0,46.34146341,0.561376751,170.7317073,169.3548387,177.4193548,653.2258065,388.88889,388.88889,79,843,0,1000,0,0,0,865.0793650794,0,0,0,0.496031746,216.6189411,79,0,135
500688,1394119,6070409,Sala Santuk,2,-9999,5,32.4,620,0.925466,752.252,282.132,578.3783784,35.13513514,159.4594595,181.0810811,1.564467993,86.48648649,27.5862069,234.4827586,737.9310345,379.31034,137.93103,442,419,0,1000,0,0,0,310.3448275862,55.1724137931,0,0,1.724137931,286.2499481,132,0,634
427693,1450775,17040506,Kampong Mkak,2,0.49687499,5,21.8,620,0.907692,514.894,166.667,600.5509642,115.7024793,0,112.9476584,1.172965602,30.3030303,320.8955224,22.3880597,656.7164179,69.76744,69.76744,214,15,85.2713178295,364.3410852713,441.8604651163,108.5271317829,0,108.5271317829,100.7751937985,0,0,0,29.55244274,771,550,791
408061,1459609,17110508,Trapeang Prey,2,4.43490315,5,20,620,0.931464,611.399,87.464,884.057971,0,108.6956522,140.0966184,1.170095053,89.37198068,57.37704918,172.1311475,770.4918033,791.66667,791.66667,200,18,0,975,0,25,0,308.3333333333,75,0,0,0,493.6641777,782,25,617
462182,1363533,4061220,Krapeu Pul,1,19.08460999,5,31.6,621,1.202128,581.081,0,716.5668663,241.5169661,149.7005988,81.83632735,1.559873931,29.94011976,200,190.4761905,609.5238095,0,0,967,11,0,696.4285714286,0,892.8571428571,0,535.7142857143,133.9285714286,178.5714285714,0,0,1925.752001,11,893,152
454438,1355778,4060710,Trapeang Thum,2,-9999,5,30.8,622,0.767045,860.963,6.452,1055.408971,0,145.1187335,221.6358839,1.080360864,13.19261214,227.2727273,264.4628099,508.2644628,302.01342,302.01342,364,621,0,1000,0,0,0,449.6644295302,100.6711409396,0,0,1.258389262,701.4891948,7,0,450
453493,1427911,6081205,Kouk Snay,2,0.95593751,5,25.6,622,0.980892,510.417,76.246,575.6823821,27.29528536,0,146.4019851,1.234717848,186.1042184,175,300,525,40.98361,40.98361,180,160,0,0,1000,0,0,524.5901639344,204.9180327869,0,0,0,25.3543406,660,1000,270
455555,1431297,6081309,Ta Char,2,1.25398552,5,25.2,622,0.955975,393.939,198.171,912.371134,0,0,0,0.438249193,172.6804124,166.6666667,181.8181818,651.5151515,0,0,771,200,0,0,0,1000,0,0,0,0,0,0,442.5106715,29,1000,1000
384503,1388307,15020904,Pou Kambaor,3,1.16875005,5,32,622,0.862275,858.025,0,127.4509804,0,14.70588235,367.6470588,0.943209255,26.96078431,154.3624161,181.2080537,664.4295302,863.0137,650.68493,301,559,890.4109589041,0,0,109.5890410959,0,0,0,0,0,7.248061561,78.81844988,133,110,1000
393200,1472100,17090701,Trapeang Thum,2,1.55025005,5,18.2,622,0.767045,860.963,6.452,952.4495677,0,2.88184438,129.6829971,0.834812387,17.29106628,0,0,0,302.01342,302.01342,103,652,0,NA,0,0,0,315.4362416107,114.0939597315,0,0,0,394.1071034,245,0,570
287384,1497547,1020915,Phasi Sra,3,0.66093749,5,31.6,624,1.025974,896.552,8.798,206.6508314,0,0,114.0142518,1.353169135,168.6460808,94.20289855,108.6956522,797.1014493,855.07246,789.85507,913,56,36.231884058,0,898.5507246377,65.2173913043,0,144.9275362319,855.0724637681,0,0,2.830317291,126.8637176,24,964,0
295700,1508200,1040103,Thma Koul,2,0.5,5,30,624,0.91411,669.421,138.514,976.1904762,0,0,2.645502646,0.639121735,399.4708995,62.99212598,165.3543307,771.6535433,751.93798,0,282,29,0,0,1000,0,0,155.0387596899,38.7596899225,0,0,0.968992248,396.0611103,680,1000,806
337486,1474901,2050604,Kaoh Chiveang,1,0.52714324,3,23.6,625,0.893939,500,398.34,0,799.2565056,18.58736059,0,0.228123838,22.30483271,114.5833333,104.1666667,781.25,0,0,920,46,0,0,0,1000,0,49.504950495,564.3564356436,0,0,0,2034.179589,0,1000,386
404243,1387977,15030804,Puttream,2,1.81034231,5,29.8,625,0.702997,807.692,26.239,947.8672986,0,4.739336493,45.02369668,0.417833864,59.24170616,71.89542484,98.03921569,830.0653595,144.82759,75.86207,10,10,0,1000,0,0,0,565.5172413793,27.5862068966,41.3793103448,0,5.387362568,324.9097945,969,0,366
421866,1454634,17040516,Kouk Romeas,2,0.9743886,5,21.2,625,0.996805,500,284.281,587.7437326,0,0,189.4150418,0.656487284,13.9275766,188.3116883,149.3506494,662.3376623,236.11111,236.11111,221,175,0,972.2222222222,20.8333333333,0,6.9444444444,694.4444444444,104.1666666667,0,0,0.434027778,144.5385247,604,21,201
329269,1496161,17060608,Santhan,2,4.05494165,5,24,626,0.914373,396.285,0,677.1159875,0,0,84.63949843,0.818571902,244.5141066,45.11278195,90.22556391,864.6616541,40.32258,0,346,9,0,16.1290322581,80.6451612903,500,403.2258064516,120.9677419355,403.2258064516,169.3548387097,0,0,217.770557,645,581,306
459487,1368021,4040605,Ta Daok,1,14.89506245,5,31,627,0.882883,276.515,66.202,857.1428571,201.6806723,70.0280112,0,1.193137411,11.20448179,340.9090909,53.03030303,606.0606061,0,0,1000,0,0,0,0,1000,0,0,157.4803149606,0,0,0,20.81561526,0,1000,843
360838,1489148,17070711,Preah Angk Trong,2,3.21425438,5,20.4,627,0.947205,684.466,0,621.8274112,0,0,340.1015228,1.142416326,101.5228426,128,304,568,126.98413,126.98413,658,333,0,1000,0,0,0,198.4126984127,158.7301587302,0,0,1.488095238,221.4467763,0,0,643
402676,1465407,17110206,Kouk Roluos,2,0.60602135,5,19.4,627,1.04902,601.064,67.847,633.5877863,0,157.7608142,221.3740458,1.294599781,111.9592875,105.6338028,147.8873239,746.4788732,115.10791,115.10791,640,193,0,1000,0,0,0,208.6330935252,618.7050359712,0,0,0.899280576,238.557819,167,0,173
470629,1359589,4040903,Chres,2,-9999,5,31.6,628,0.90303,687.783,0,827.7777778,0,250,155.5555556,1.515411397,219.4444444,12.19512195,121.9512195,865.8536585,360.90226,0,179,32,0,1000,0,0,0,796.992481203,112.7819548872,0,0,0,477.0311734,779,0,90
429743,1379253,15030204,Arang Pruoch,2,8.99898243,5,29.8,628,0.974843,464.286,19.417,1194.666667,26.66666667,200,45.33333333,1.309798742,240,0,0,0,58.39416,58.39416,103,706,0,992.700729927,7.299270073,0,0,963.503649635,21.897810219,14.598540146,0,3.816176248,16.24994829,184,7,0
401500,1390700,15030602,Pou Kod,2,0.58203125,5,30,628,0.891566,575.758,25.641,982.9545455,17.04545455,241.4772727,14.20454545,1.029923534,0,111.1111111,163.3986928,725.4901961,78.57143,42.85714,303,17,0,428.5714285714,0,571.4285714286,0,364.2857142857,71.4285714286,142.8571428571,0,0.446428571,116.1427415,681,571,421
329214,1504332,17060206,Dour Dantrei,3,-9999,5,24,628,0.968652,723.958,0,843.1876607,0,51.41388175,205.655527,1.327761577,208.2262211,23.62204724,149.6062992,826.7716535,697.67442,310.07752,328,416,387.5968992248,534.8837209302,0,0,77.519379845,232.5581395349,379.8449612403,0,0,4.624601475,76.02072166,224,0,388
385462,1473280,17090604,Chres,2,2.45039058,5,18,628,0.90303,687.783,0,400.2751032,28.88583219,48.14305365,220.0825309,1.213969934,9.628610729,0,0,0,360.90226,0,218,761,0,NA,0,0,0,646.6165413534,7.5187969925,0,0,0.863850602,59.3550945,20,0,346
432512,1443614,17041207,Rumdeng,2,2.57566524,5,23,629,0.959502,173.554,43.478,1225.988701,0,0,76.27118644,0.58497565,149.7175141,167.6646707,119.760479,712.5748503,0,0,148,7,0,186.3354037267,0,813.6645962733,0,0,31.0559006211,0,0,0,70.98115276,844,814,969
337098,1500315,17060904,Rumdeng,2,0.93866825,5,23,629,0.959502,173.554,43.478,731.5634218,0,0,5.899705015,0.339442284,70.79646018,0,0,0,0,0,0,298,0,739.1304347826,0,0,0,31.0559006211,49.6894409938,0,0,0,1173.660386,702,0,919
287995,1481622,1020707,Paoy Ta Sek,2,0.53092104,5,32.2,631,1.035484,483.607,112.903,747.0588235,94.11764706,0,176.4705882,1.045333885,158.8235294,102.189781,94.89051095,802.919708,71.42857,0,18,982,0,0,571.4285714286,357.1428571429,71.4285714286,0,0,21.4285714286,0,0,470.2019888,0,929,979
288100,1481100,2020704,Paoy Ta Sek,2,0.77906746,5,32.2,631,1.035484,483.607,112.903,700,24.74226804,0,218.556701,1.016961616,220.6185567,0,0,0,71.42857,0,647,114,0,14.2857142857,NA,292.8571428571,221.4285714286,385.7142857143,728.5714285714,457.1428571429,0,3.831837821,121.9538796,235,293,NA
287800,1503100,1060603,Phniet,3,2.70691967,4,31.2,635,0.97205,656.41,0,718.5929648,0,0,298.9949749,0.605542984,0,130.1369863,123.2876712,746.5753425,170.06803,170.06803,856,48,0,0,1000,0,0,0,306.1224489796,0,0,0.425170068,75.01253943,96,1000,694
444612,1369893,4010707,Phniet,2,0.49843749,5,30.4,635,0.97205,656.41,0,1017.283951,0,0,32.09876543,0.52654495,93.82716049,0,0,0,170.06803,170.06803,414,477,408.1632653061,625.8503401361,0,0,0,421.768707483,20.4081632653,0,0,0,855.8376405,109,0,558
426130,1446523,17040212,Phniet,2,-9999,5,22.4,635,0.97205,656.41,0,932.4324324,0,2.252252252,193.6936937,0.772357986,60.81081081,0,0,0,170.06803,170.06803,7,20,0,0,NA,0,0,795.9183673469,0,0,272.1088435374,0,287.4822504,973,0,NA
333900,1415500,2060608,Pralay Sdau,2,2.62437511,5,27.6,636,1.038462,646.067,39.039,727.7108434,0,106.0240964,197.5903614,1.414524139,212.0481928,51.28205128,243.5897436,705.1282051,382.55034,382.55034,244,528,0,395.9731543624,6.711409396,597.3154362416,0,40.2684563758,684.5637583893,0,0,5.274404984,101.4379965,228,604,275
373545,1386823,15010708,Kaoh Krasang,2,0.49687499,5,33,636,0.9875,641.509,49.844,792,0,0,48,0.754965783,5.333333333,90.90909091,45.45454545,863.6363636,115.38462,92.30769,118,412,0,1000,0,0,0,230.7692307692,192.3076923077,0,0,3.922539944,40.31156377,454,0,577
387045,1390585,15020111,Kaoh Krasang,2,1.60334826,5,31.2,636,0.9875,641.509,49.844,1507.389163,0,0,34.48275862,0.97929569,123.1527094,0,0,0,115.38462,92.30769,0,0,0,0,7.6923076923,469.2307692308,38.4615384615,0,76.9230769231,0,0,0,181.6533695,1000,477,923
286900,1491900,1020108,Trabaek,2,0.65937501,5,31.8,637,0.984424,626.794,0,127.6102088,0,0,4.64037123,0.561665375,466.3573086,109.2436975,84.03361345,806.7226891,218.48739,92.43697,590,330,0,109.243697479,0,890.756302521,0,50.4201680672,42.0168067227,0,0,0,349.8669637,80,891,908
288644,1508907,1040901,Trabaek,2,1.13463759,5,31.4,637,0.984424,626.794,0,1002.227171,0,0,0,0.515425094,0,0,0,0,218.48739,92.43697,250,507,0,0,NA,0,0,210.0840336134,168.0672268908,0,0,0,131.8408397,243,0,622
470286,1359553,4040902,Trabaek,2,1.17933118,5,31.4,637,0.984424,626.794,0,1239.168111,0,86.65511265,77.98960139,1.195774467,140.3812825,0,0,0,218.48739,92.43697,17,17,0,NA,0,0,0,0,386.5546218487,0,0,0,314.4863906,960,0,613
386757,1397032,15020601,Banteay Traok,2,0.63963068,5,29.6,637,0.846377,530.055,46.154,894.2065491,0,697.7329975,128.4634761,0.89988026,0,7.09219858,148.9361702,843.9716312,539.56835,539.56835,86,625,0,79.1366906475,920.8633093525,0,0,0,0,0,0,0,433.8817159,281,921,1000
456216,1366922,4010503,Stueng Chrov,1,7.401052,5,31,639,1.035032,604.082,171.521,1108.401084,0,0,0,0.749879207,13.5501355,161.7647059,205.8823529,632.3529412,19.35484,19.35484,876,85,0,0,0,1000,0,193.5483870968,451.6129032258,354.8387096774,0,0,1840.799025,39,1000,0
418519,1423894,17040116,Stueng Chrov,1,1.91123903,4,24.6,639,1.035032,604.082,171.521,0,1027.027027,0,0,0,0,0,0,0,19.35484,19.35484,0,964,0,0,0,NA,0,0,0,0,0,0,4926.778195,0,0,1000
341800,1405800,2060305,Tuol Thnong,2,0.96066403,5,29.2,642,0.993789,553.648,54.913,460.0484262,0,0,29.05569007,0.461122208,36.31961259,102.1505376,129.0322581,768.8172043,230.76923,230.76923,32,571,0,115.3846153846,884.6153846154,0,0,0,0,0,0,0,74.40814648,397,885,1000
392434,1395539,15020804,Boeng Chak,2,1.18774045,5,29.8,643,0.874636,382.514,112.121,711.8644068,21.79176755,0,210.653753,0.866868789,84.74576271,283.6879433,35.46099291,680.8510638,248.22695,248.22695,562,169,0,0,7.0921985816,992.9078014184,0,0,354.609929078,0,0,0.443262411,5.18483339,269,1000,645
399700,1385300,15030302,Kandol Sa,2,0.66250002,5,30.8,643,0.954407,436.275,55.556,1261.613692,0,0,4.88997555,0.025308475,0,66.22516556,105.9602649,827.8145695,720.58824,720.58824,0,1000,0,1000,0,0,0,360.2941176471,477.9411764706,0,0,1.556201453,276.7178993,0,0,162
405379,1449827,17110403,Ta Uor Sa,1,2.24114585,4,21.2,645,0.954545,551.282,55.394,216.5178571,1381.696429,0,22.32142857,0.574933878,44.64285714,84.96732026,346.4052288,568.627451,172.41379,172.41379,489,23,0,0,1000,0,0,703.4482758621,137.9310344828,0,0,0,249.2888342,489,1000,159
304400,1507000,1040202,Roul Chruk,2,0.85133928,5,28.2,646,0.883382,949.749,61.281,816.3265306,0,0,253.968254,1.340995662,326.5306122,47.94520548,205.4794521,746.5753425,321.67832,321.67832,138,759,790.2097902098,209.7902097902,0,0,0,104.8951048951,55.9440559441,0,0,10.56102791,372.6237681,103,0,839
331500,1412200,2060111,Pralay,2,-9999,5,28.2,650,0.951952,736.318,14.164,1089.201878,0,0,89.20187793,0.892670795,218.3098592,219.1780822,123.2876712,657.5342466,659.57447,659.57447,279,180,0,0,1000,0,0,0,354.609929078,0,0,0,3.18697079,541,1000,645
448045,1441988,6080904,Pralay,2,1.2428571,5,23.6,650,0.951952,736.318,14.164,1153.594771,0,6.535947712,0,0.616446433,281.0457516,0,0,0,659.57447,659.57447,830,38,0,851.0638297872,0,0,0,177.304964539,0,0,0,0.520833333,61.36139431,123,0,823
427396,1444468,17041214,Ou Kraom,2,1.76139915,5,22.6,650,0.830986,691.244,245.283,1194.444444,13.88888889,0,33.33333333,1.11719272,236.1111111,170.984456,284.9740933,544.0414508,994.50549,10.98901,130,34,0,686.8131868132,313.1868131868,0,0,192.3076923077,0,445.0549450549,192.3076923077,0.686813187,36.35440596,836,313,170
368010,1483455,17070502,Pralay,2,47.13417816,5,19.6,650,0.951952,736.318,14.164,481.2623274,0,0,88.75739645,0.98530697,45.36489152,0,0,0,659.57447,659.57447,163,523,0,NA,0,0,0,113.475177305,390.0709219858,0,0,0,201.822987,314,0,496
376510,1472387,17100903,Pralay,3,3.82652617,5,18.2,650,0.951952,736.318,14.164,968.0851064,34.04255319,251.0638298,65.95744681,1.230400381,0,0,0,0,659.57447,659.57447,139,852,0,851.0638297872,0,319.1489361702,0,35.4609929078,0,0,0,0,811.5904189,8,319,965
363598,1485654,17071003,Kouk Chuon,2,-9999,5,20,651,0.996933,764.151,77.17,130.2211302,0,9.828009828,63.88206388,1.285443927,9.828009828,0,0,0,859.375,859.375,68,850,117.1875,882.8125,0,0,0,62.5,820.3125,0,0,6.370698028,87.35150925,75,0,117
443213,1441716,6080912,Chhuk,2,1.47719598,5,23.4,652,0.957958,362.55,152.466,1193.849021,18.63932898,26.09506058,196.6449208,1.32442341,224.6039143,45.16129032,154.8387097,800,246.57534,246.57534,346,574,0,NA,0,0,0,NA,671.2328767123,0,0,0,333.8415955,80,0,NA
456534,1356745,4061207,Chamkar Khley,2,-9999,5,30.8,653,0.95509,739.13,16.949,1095.108696,0,285.326087,168.4782609,0.859801298,16.30434783,38.96103896,0,0,751.72414,0,112,836,0,1000,0,0,0,455.1724137931,517.2413793103,0,0,6.87036199,105.2079148,52,0,28
309600,1487400,1021009,Srae Prey,2,0.80555916,5,27.8,655,0.926471,476.415,5.682,657.0512821,0,0,189.1025641,0.927477407,214.7435897,33.78378378,81.08108108,885.1351351,156.02837,156.02837,986,14,0,0,801.4184397163,0,0,0,35.4609929078,0,0,0,132.6095616,0,801,965
